Nombre de cellules à J0,7
Nombre de cellules à J5,0
Nombre de mitoses totale,34
Nombre de cycles mitotiques,4.85714
Nombre de mitoses normales,33
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,0
Nombre de refusions après mitose,1
Nombre total de morts,1
Nombre de mort sans mitose,0
Nombre de mort après mitose,1
Nombre de sorties,5
Longueur moyenne entre deux cycles,170
Longueur moyenne entre T0 et première division,93
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7
Nombre de divisions,4,5,10,6,4,3,2
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10
Nombre de cellules concernées,0,0,1,1,2,1,1,0,0,0,1
