Nombre de cellules à J0,10
Nombre de cellules à J5,0
Nombre de mitoses totale,66
Nombre de cycles mitotiques,6.6
Nombre de mitoses normales,65
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,0
Nombre de refusions après mitose,1
Nombre total de morts,3
Nombre de mort sans mitose,1
Nombre de mort après mitose,2
Nombre de sorties,4
Longueur moyenne entre deux cycles,140
Longueur moyenne entre T0 et première division,139
,
Nom des cellules,C1,C2,C3,C4,C5,C7,C8,C9,C10,C11
Nombre de divisions,6,4,3,8,14,0,0,11,7,13
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Nombre de cellules concernées,2,0,0,1,1,0,1,1,1,0,0,1,0,1,1
