time,event,input,output
0,begin,[],C1
234,div,C1,"['C1.1', 'C1.2', 'C1.3']"
257,fusion,"['C1.1', 'C1.2']",C1.4
689,death,C1.4,[]
513,death,C1.3,[]
0,begin,[],C2
288,div,C2,"['C2.1', 'C2.2', 'C2.3']"
500,death,C2.1,[]
721,end,C2.2,[]
721,end,C2.3,[]
0,begin,[],C3
598,death,C3,[]
0,begin,[],C4
190,div,C4,"['C4.1', 'C4.2']"
200,fusion,"['C4.1', 'C4.2']",C4.3
620,death,C4.3,[]
0,begin,[],C5
478,death,C5,[]
0,begin,[],C6
132,div,C6,"['C6.1', 'C6.2', 'C6.3']"
215,out,C6.1,[]
215,out,C6.2,[]
721,end,C6.3,[]
0,begin,[],C8
182,div,C8,"['C8.1', 'C8.2']"
322,div,C8.1,"['C8.1.1', 'C8.1.2']"
721,end,C8.1.1,[]
449,div,C8.1.2,"['C8.1.2.1', 'C8.1.2.2', 'C8.1.2.3']"
721,end,C8.1.2.1,[]
721,end,C8.1.2.2,[]
721,end,C8.1.2.3,[]
308,div,C8.2,"['C8.2.1', 'C8.2.2']"
570,div,C8.2.2,"['C8.2.2.1', 'C8.2.2.2']"
721,end,C8.2.2.1,[]
721,end,C8.2.2.2,[]
432,div,C8.2.1,"['C8.2.1.2', 'C8.2.1.1']"
619,div,C8.2.1.2,"['C8.2.1.2.1', 'C8.2.1.2.2']"
721,end,C8.2.1.2.1,[]
721,end,C8.2.1.2.2,[]
622,div,C8.2.1.1,"['C8.2.1.1.1', 'C8.2.1.1.2']"
721,end,C8.2.1.1.1,[]
721,end,C8.2.1.1.2,[]
