time,event,input,output
0,begin,[],C1
604,out,C1,[]
0,begin,[],C2
10,death,C2,[]
0,begin,[],C3
433,death,C3,[]
0,begin,[],C4
170,div,C4,"['C4.1', 'C4.2']"
345,death,C4.1,[]
633,death,C4.2,[]
0,begin,[],C5
151,div,C5,"['C5.1', 'C5.2']"
324,div,C5.1,"['C5.1.2', 'C5.1.1']"
535,div,C5.1.1,"['C5.1.1.1', 'C5.1.1.2']"
640,fusion,"['C5.1.1.1', 'C5.1.1.2']",C5.3
721,end,C5.3,[]
605,div,C5.1.2,"['C5.1.2.1', 'C5.1.2.2']"
721,end,C5.1.2.1,[]
721,end,C5.1.2.2,[]
400,div,C5.2,"['C5.2.1', 'C5.2.2']"
721,end,C5.2.2,[]
721,end,C5.2.1,[]
0,begin,[],C6
130,div,C6,"['C6.1', 'C6.2']"
310,div,C6.1,"['C6.1.1', 'C6.1.2']"
657,death,C6.1.1,[]
721,end,C6.1.2,[]
302,div,C6.2,"['C6.2.1', 'C6.2.2']"
535,death,C6.2.1,[]
608,death,C6.2.2,[]
