time,event,input,output
0,begin,[],C1
133,div,C1,"['C1.1', 'C1.2']"
301,div,C1.1,"['C1.1.1', 'C1.1.2']"
659,death,C1.1.1,[]
721,end,C1.1.2,[]
307,div,C1.2,"['C1.2.1', 'C1.2.2', 'C1.2.3']"
609,death,C1.2.3,[]
360,fusion,"['C1.2.1', 'C1.2.2']",C1.4
535,death,C1.4,[]
0,begin,[],C2
175,div,C2,"['C2.1', 'C2.2']"
345,death,C2.1,[]
631,death,C2.2,[]
0,begin,[],C3
442,death,C3,[]
0,begin,[],C4
603,out,C4,[]
0,begin,[],C5
151,div,C5,"['C5.1', 'C5.2']"
156,out,C5.1,[]
232,out,C5.2,[]
0,begin,[],C6
153,div,C6,"['C6.1', 'C6.2']"
327,div,C6.1,"['C6.1.1', 'C6.1.2']"
721,end,C6.1.1,[]
401,div,C6.1.2,"['C6.1.2.1', 'C6.1.2.2']"
430,div,C6.1.2.2,"['C6.1.2.2.1', 'C6.1.2.2.2']"
721,end,C6.1.2.2.1,[]
721,end,C6.1.2.2.2,[]
721,end,C6.1.2.1,[]
388,div,C6.2,"['C6.2.1', 'C6.2.2', 'C6.2.3']"
721,end,C6.2.1,[]
450,fusion,"['C6.2.2', 'C6.2.3']",C6.3
495,div,C6.3,"['C6.3.1', 'C6.3.2']"
670,fusion,"['C6.3.2', 'C6.3.1']",C6.4
721,end,C6.4,[]
0,begin,[],C7
109,div,C7,"['C7.1', 'C7.2']"
251,div,C7.1,"['C7.1.1', 'C7.1.2']"
300,div,C7.2,"['C7.2.1', 'C7.2.2', 'C7.2.3']"
304,out,C7.2.1,[]
304,out,C7.2.2,[]
304,out,C7.2.3,[]
415,div,C7.1.1,"['C7.1.1.1', 'C7.1.1.2', 'C7.1.1.3']"
440,out,C7.1.1.1,[]
440,out,C7.1.1.2,[]
440,out,C7.1.1.3,[]
434,div,C7.1.2,"['C7.1.2.1', 'C7.1.2.2']"
721,end,C7.1.2.1,[]
678,div,C7.1.2.2,"['C7.1.2.2.1', 'C7.1.2.2.2', 'C7.1.2.2.3']"
721,end,C7.1.2.2.1,[]
721,end,C7.1.2.2.2,[]
721,end,C7.1.2.2.3,[]
0,begin,[],C8
14,death,C8,[]
