Nombre de cellules à J0,19
Nombre de cellules à J5,116
Nombre de mitoses totale,113
Nombre de cycles mitotiques,5.94737
Nombre de mitoses normales,103
Nombre de mitoses anormales,10
Nombre de mitoses non dichotomiques,10
Nombre de refusions après mitose,5
Nombre total de morts,19
Nombre de mort sans mitose,0
Nombre de mort après mitose,19
Nombre de sorties,8
Longueur moyenne entre deux cycles,146
Longueur moyenne entre T0 et première division,175
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19
Nombre de divisions,3,2,1,8,4,15,8,19,11,0,2,13,7,3,1,4,0,12,0
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Nombre de cellules concernées,3,2,2,2,2,0,0,1,2,0,0,1,1,1,0,1,0,0,0,1
