Nombre de cellules à J0,2
Nombre de cellules à J5,8
Nombre de mitoses totale,7
Nombre de cycles mitotiques,3.5
Nombre de mitoses normales,6
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,0
Nombre total de morts,0
Nombre de mort sans mitose,0
Nombre de mort après mitose,0
Nombre de sorties,1
Longueur moyenne entre deux cycles,133
Longueur moyenne entre T0 et première division,36
,
Nom des cellules,C1,C2
Nombre de divisions,0,7
,
Nombre de divisions,0,1,2,3,4,5,6,7
Nombre de cellules concernées,1,0,0,0,0,0,0,1
