Nombre de cellules à J0,27
Nombre de cellules à J5,151
Nombre de mitoses totale,155
Nombre de cycles mitotiques,5.74074
Nombre de mitoses normales,134
Nombre de mitoses anormales,21
Nombre de mitoses non dichotomiques,12
Nombre de refusions après mitose,16
Nombre total de morts,13
Nombre de mort sans mitose,2
Nombre de mort après mitose,11
Nombre de sorties,15
Longueur moyenne entre deux cycles,158
Longueur moyenne entre T0 et première division,190
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27
Nombre de divisions,0,1,9,2,1,0,11,7,0,0,6,9,7,9,12,1,8,8,6,2,2,8,13,13,12,0,8
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13
Nombre de cellules concernées,5,3,3,0,0,0,2,2,4,3,0,1,2,2
