Nombre de cellules à J0,17
Nombre de cellules à J5,6
Nombre de mitoses totale,13
Nombre de cycles mitotiques,0.764706
Nombre de mitoses normales,1
Nombre de mitoses anormales,12
Nombre de mitoses non dichotomiques,11
Nombre de refusions après mitose,21
Nombre total de morts,13
Nombre de mort sans mitose,2
Nombre de mort après mitose,11
Nombre de sorties,5
Longueur moyenne entre deux cycles,160
Longueur moyenne entre T0 et première division,367
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17
Nombre de divisions,0,0,1,2,2,0,1,0,1,1,1,1,0,1,1,1,0
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,6,9,2
