Nombre de cellules à J0,21
Nombre de cellules à J5,5
Nombre de mitoses totale,10
Nombre de cycles mitotiques,0.47619
Nombre de mitoses normales,0
Nombre de mitoses anormales,10
Nombre de mitoses non dichotomiques,10
Nombre de refusions après mitose,15
Nombre total de morts,13
Nombre de mort sans mitose,4
Nombre de mort après mitose,9
Nombre de sorties,4
Longueur moyenne entre deux cycles,0
Longueur moyenne entre T0 et première division,447
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21
Nombre de divisions,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
,
Nombre de divisions,0,1
Nombre de cellules concernées,11,10
