Nombre de cellules à J0,31
Nombre de cellules à J5,5
Nombre de mitoses totale,21
Nombre de cycles mitotiques,0.677419
Nombre de mitoses normales,2
Nombre de mitoses anormales,19
Nombre de mitoses non dichotomiques,16
Nombre de refusions après mitose,31
Nombre total de morts,30
Nombre de mort sans mitose,5
Nombre de mort après mitose,25
Nombre de sorties,11
Longueur moyenne entre deux cycles,198
Longueur moyenne entre T0 et première division,325
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
Nombre de divisions,0,1,0,1,2,2,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,12,17,2
