Nombre de cellules à J0,29
Nombre de cellules à J5,5
Nombre de mitoses totale,17
Nombre de cycles mitotiques,0.586207
Nombre de mitoses normales,3
Nombre de mitoses anormales,14
Nombre de mitoses non dichotomiques,10
Nombre de refusions après mitose,15
Nombre total de morts,26
Nombre de mort sans mitose,5
Nombre de mort après mitose,21
Nombre de sorties,10
Longueur moyenne entre deux cycles,160
Longueur moyenne entre T0 et première division,264
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Nombre de divisions,0,1,1,2,1,0,1,0,1,1,0,0,1,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
,
Nombre de divisions,0,1,2,3
Nombre de cellules concernées,15,12,1,1
