Nombre de cellules à J0,22
Nombre de cellules à J5,3
Nombre de mitoses totale,12
Nombre de cycles mitotiques,0.545455
Nombre de mitoses normales,5
Nombre de mitoses anormales,7
Nombre de mitoses non dichotomiques,5
Nombre de refusions après mitose,12
Nombre total de morts,16
Nombre de mort sans mitose,5
Nombre de mort après mitose,11
Nombre de sorties,11
Longueur moyenne entre deux cycles,169
Longueur moyenne entre T0 et première division,310
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22
Nombre de divisions,0,0,2,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,2,0,0
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,14,4,4
