time,event,input,output
147,div,C12,"['C12.1', 'C12.2']"
297,div,C12.1,"['C12.1.1', 'C12.1.2']"
395,out,C12.1.1,[]
459,div,C12.1.2,"['C12.1.2.1', 'C12.1.2.2']"
721,end,C12.1.2.1,[]
702,out,C12.1.2.2,[]
280,div,C12.2,"['C12.2.1', 'C12.2.2']"
592,death,C12.2.1,[]
404,div,C12.2.2,"['C12.2.2.1', 'C12.2.2.2']"
439,out,C12.2.2.1,[]
492,out,C12.2.2.2,[]
0,begin,[],C13
196,div,C13,"['C13.1', 'C13.2']"
346,fusion,"['C13.1', 'C13.2']",C13.3
513,death,C13.3,[]
0,begin,[],C14
166,div,C14,"['C14.1', 'C14.2']"
288,fusion,"['C14.1', 'C14.2']",C14.3
533,death,C14.3,[]
0,begin,[],C15
192,div,C15,"['C15.1', 'C15.2']"
517,death,C15.1,[]
472,div,C15.2,"['C15.2.1', 'C15.2.2', 'C15.2.3']"
504,fusion,"['C15.2.1', 'C15.2.2']",C15.3
509,fusion,"['C15.3', 'C15.2.3']",C15.4
548,death,C15.4,[]
0,begin,[],C16
171,div,C16,"['C16.1', 'C16.2']"
561,death,C16.1,[]
316,div,C16.2,"['C16.2.1', 'C16.2.2']"
356,fusion,"['C16.2.1', 'C16.2.2']",C16.3
513,div,C16.3,"['C16.3.1', 'C16.3.2', 'C16.3.3', 'C16.3.4']"
721,end,C16.3.1,[]
721,end,C16.3.2,[]
533,fusion,"['C16.3.3', 'C16.3.4']",C16.4
721,end,C16.4,[]
0,begin,[],C17
60,out,C17,[]
0,begin,[],C18
167,div,C18,"['C18.1', 'C18.2']"
714,death,C18.1,[]
287,div,C18.2,"['C18.2.1', 'C18.2.2']"
601,fusion,"['C18.2.1', 'C18.2.2']",C18.3
721,end,C18.3,[]
0,begin,[],C19
156,div,C19,"['C19.1', 'C19.2']"
333,div,C19.2,"['C19.2.1', 'C19.2.2']"
434,fusion,"['C19.2.1', 'C19.2.2']",C19.3
721,end,C19.3,[]
315,div,C19.1,"['C19.1.1', 'C19.1.2']"
575,out,C19.1.1,[]
503,div,C19.1.2,"['C19.1.2.1', 'C19.1.2.2', 'C19.1.2.3']"
530,fusion,"['C19.1.2.1', 'C19.1.2.2']",C19.4
585,fusion,"['C19.4', 'C19.1.2.3']",C19.5
641,death,C19.5,[]
0,begin,[],C20
172,out,C20,[]
0,begin,[],C21
238,div,C21,"['C21.1', 'C21.2', 'C21.3']"
265,fusion,"['C21.1', 'C21.2']",C21.4
278,fusion,"['C21.3', 'C21.4']",C21.5
363,out,C21.5,[]
0,begin,[],C22
207,div,C22,"['C22.1', 'C22.2', 'C22.3']"
220,fusion,"['C22.1', 'C22.2']",C22.4
226,fusion,"['C22.4', 'C22.3']",C22.5
458,death,C22.5,[]
0,begin,[],C23
70,out,C23,[]
0,begin,[],C24
345,div,C24,"['C24.1', 'C24.2', 'C24.3', 'C24.4']"
358,fusion,"['C24.1', 'C24.2', 'C24.3', 'C24.4']",C24.5
495,death,C24.5,[]
0,begin,[],C25
316,div,C25,"['C25.1', 'C25.2', 'C25.3']"
721,end,C25.1,[]
721,end,C25.2,[]
501,div,C25.3,"['C25.3.1', 'C25.3.2']"
530,fusion,"['C25.3.1', 'C25.3.2']",C25.4
642,death,C25.4,[]
0,begin,[],C26
146,div,C26,"['C26.1', 'C26.2']"
652,death,C26.1,[]
366,div,C26.2,"['C26.2.1', 'C26.2.2', 'C26.2.3']"
370,fusion,"['C26.2.1', 'C26.2.2']",C26.3
392,fusion,"['C26.3', 'C26.2.3']",C26.4
640,death,C26.4,[]
0,begin,[],C27
132,div,C27,"['C27.1', 'C27.2']"
389,div,C27.1,"['C27.1.1', 'C27.1.2']"
721,end,C27.1.1,[]
698,div,C27.1.2,"['C27.1.2.1', 'C27.1.2.2']"
721,end,C27.1.2.1,[]
721,end,C27.1.2.2,[]
476,div,C27.2,"['C27.2.1', 'C27.2.2']"
490,death,C27.2.1,[]
491,death,C27.2.2,[]
0,begin,[],C28
155,div,C28,"['C28.1', 'C28.2']"
333,div,C28.2,"['C28.2.1', 'C28.2.2']"
371,out,C28.2.1,[]
569,out,C28.2.2,[]
369,div,C28.1,"['C28.1.1', 'C28.1.2']"
721,end,C28.1.1,[]
697,div,C28.1.2,"['C28.1.2.1', 'C28.1.2.2']"
721,end,C28.1.2.1,[]
721,end,C28.1.2.2,[]
0,begin,[],C29
277,div,C29,"['C29.1', 'C29.2', 'C29.3', 'C29.4']"
288,fusion,"['C29.1', 'C29.2']",C29.5
290,fusion,"['C29.5', 'C29.3']",C29.6
404,death,C29.6,[]
457,death,C29.4,[]
0,begin,[],C30
232,div,C30,"['C30.1', 'C30.2', 'C30.3']"
363,out,C30.1,[]
250,fusion,"['C30.2', 'C30.3']",C30.4
494,out,C30.4,[]
0,begin,[],C31
18,out,C31,[]
