time,event,input,output
545,fusion,"['C36.3.1', 'C36.3.2']",C36.4
702,out,C36.4,[]
0,begin,[],C37
222,div,C37,"['C37.1', 'C37.2']"
377,div,C37.2,"['C37.2.1', 'C37.2.2', 'C37.2.3']"
399,fusion,"['C37.2.1', 'C37.2.2']",C37.3
408,fusion,"['C37.3', 'C37.2.3']",C37.4
441,fusion,"['C37.4', 'C37.1']",C37.5
507,death,C37.5,[]
0,begin,[],C38
135,out,C38,[]
