Nombre de cellules à J0,13
Nombre de cellules à J5,4
Nombre de mitoses totale,6
Nombre de cycles mitotiques,0.461538
Nombre de mitoses normales,1
Nombre de mitoses anormales,5
Nombre de mitoses non dichotomiques,3
Nombre de refusions après mitose,4
Nombre total de morts,9
Nombre de mort sans mitose,2
Nombre de mort après mitose,7
Nombre de sorties,6
Longueur moyenne entre deux cycles,0
Longueur moyenne entre T0 et première division,323
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13
Nombre de divisions,1,0,0,0,0,0,1,1,0,1,0,1,1
,
Nombre de divisions,0,1
Nombre de cellules concernées,7,6
