Nombre de cellules à J0,4
Nombre de cellules à J5,1
Nombre de mitoses totale,5
Nombre de cycles mitotiques,1.25
Nombre de mitoses normales,3
Nombre de mitoses anormales,2
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,1
Nombre total de morts,4
Nombre de mort sans mitose,0
Nombre de mort après mitose,4
Nombre de sorties,3
Longueur moyenne entre deux cycles,405
Longueur moyenne entre T0 et première division,231
,
Nom des cellules,C1,C2,C3,C4
Nombre de divisions,2,1,1,1
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,0,3,1
