time,event,input,output
0,begin,[],C1
310,div,C1,"['C1.1', 'C1.2', 'C1.3', 'C1.4']"
410,fusion,"['C1.1', 'C1.2', 'C1.3', 'C1.4']",C1.5
620,death,C1.5,[]
0,begin,[],C2
467,death,C2,[]
0,begin,[],C3
625,div,C3,"['C3.1', 'C3.2']"
660,fusion,"['C3.1', 'C3.2']",C3.3
721,end,C3.3,[]
0,begin,[],C4
170,div,C4,"['C4.1', 'C4.2']"
260,fusion,"['C4.1', 'C4.2']",C4.3
425,death,C4.3,[]
0,begin,[],C5
240,div,C5,"['C5.1', 'C5.2']"
595,death,C5.1,[]
439,out,C5.2,[]
0,begin,[],C6
157,div,C6,"['C6.1', 'C6.2']"
258,death,C6.1,[]
258,death,C6.2,[]
0,begin,[],C7
569,death,C7,[]
