Nombre de cellules à J0,7
Nombre de cellules à J5,4
Nombre de mitoses totale,5
Nombre de cycles mitotiques,0.714286
Nombre de mitoses normales,4
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,1
Nombre total de morts,5
Nombre de mort sans mitose,1
Nombre de mort après mitose,4
Nombre de sorties,3
Longueur moyenne entre deux cycles,328
Longueur moyenne entre T0 et première division,232
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7
Nombre de divisions,1,0,1,3,0,0,0
,
Nombre de divisions,0,1,2,3
Nombre de cellules concernées,4,2,0,1
