Nombre de cellules à J0,4
Nombre de cellules à J5,4
Nombre de mitoses totale,4
Nombre de cycles mitotiques,1
Nombre de mitoses normales,0
Nombre de mitoses anormales,4
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,4
Nombre total de morts,1
Nombre de mort sans mitose,0
Nombre de mort après mitose,1
Nombre de sorties,1
Longueur moyenne entre deux cycles,243
Longueur moyenne entre T0 et première division,227
,
Nom des cellules,C1,C2,C3,C4
Nombre de divisions,1,0,2,1
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,1,2,1
