Nombre de cellules à J0,15
Nombre de cellules à J5,5
Nombre de mitoses totale,9
Nombre de cycles mitotiques,0.6
Nombre de mitoses normales,5
Nombre de mitoses anormales,4
Nombre de mitoses non dichotomiques,3
Nombre de refusions après mitose,6
Nombre total de morts,7
Nombre de mort sans mitose,2
Nombre de mort après mitose,5
Nombre de sorties,9
Longueur moyenne entre deux cycles,229
Longueur moyenne entre T0 et première division,307
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15
Nombre de divisions,0,0,1,3,2,0,0,0,0,1,0,0,1,1,0
,
Nombre de divisions,0,1,2,3
Nombre de cellules concernées,9,4,1,1
