time,event,input,output
533,fusion,"['C14.1.1.1', 'C14.1.1.2']",C14.3
542,div,C14.1.2,"['C14.1.2.1', 'C14.1.2.2']"
721,end,C14.1.2.1,[]
566,fusion,"['C14.1.2.2', 'C14.3']",C14.4
721,end,C14.4,[]
334,div,C14.2,"['C14.2.1', 'C14.2.2']"
404,div,C14.2.1,"['C14.2.1.1', 'C14.2.1.2']"
496,div,C14.2.2,"['C14.2.2.1', 'C14.2.2.2']"
721,end,C14.2.1.1,[]
721,end,C14.2.1.2,[]
721,end,C14.2.2.1,[]
721,end,C14.2.2.2,[]
0,begin,[],C15
194,div,C15,"['C15.1', 'C15.2']"
355,div,C15.1,"['C15.1.1', 'C15.1.2']"
656,death,C15.1.1,[]
652,death,C15.1.2,[]
363,div,C15.2,"['C15.2.1', 'C15.2.2']"
646,death,C15.2.1,[]
504,out,C15.2.2,[]
0,begin,[],C16
165,div,C16,"['C16.1', 'C16.2']"
311,div,C16.1,"['C16.1.1', 'C16.1.2']"
461,div,C16.1.1,"['C16.1.1.1', 'C16.1.1.2']"
531,fusion,"['C16.1.1.1', 'C16.1.1.2']",C16.3
597,div,C16.3,"['C16.3.1', 'C16.3.2', 'C16.3.3', 'C16.3.4']"
646,death,C16.3.1,[]
674,fusion,"['C16.3.2', 'C16.3.3']",C16.4
721,end,C16.4,[]
721,end,C16.3.4,[]
479,div,C16.1.2,"['C16.1.2.1', 'C16.1.2.2']"
547,fusion,"['C16.1.2.1', 'C16.1.2.2']",C16.5
721,end,C16.5,[]
314,div,C16.2,"['C16.2.1', 'C16.2.2']"
318,fusion,"['C16.2.1', 'C16.2.2']",C16.6
427,div,C16.6,"['C16.6.1', 'C16.6.2']"
448,fusion,"['C16.6.1', 'C16.6.2']",C16.7
540,death,C16.7,[]
0,begin,[],C17
190,div,C17,"['C17.1', 'C17.2']"
345,div,C17.1,"['C17.1.1', 'C17.1.2']"
482,death,C17.1.1,[]
529,div,C17.1.2,"['C17.1.2.1', 'C17.1.2.2']"
665,death,C17.1.2.1,[]
721,end,C17.1.2.2,[]
386,div,C17.2,"['C17.2.1', 'C17.2.2']"
551,div,C17.2.1,"['C17.2.1.1', 'C17.2.1.2']"
529,div,C17.2.2,"['C17.2.2.1', 'C17.2.2.2']"
721,end,C17.2.1.1,[]
721,end,C17.2.1.2,[]
721,end,C17.2.2.1,[]
721,end,C17.2.2.2,[]
0,begin,[],C18
170,div,C18,"['C18.1', 'C18.2']"
311,fusion,"['C18.1', 'C18.2']",C18.3
317,div,C18.3,"['C18.3.1', 'C18.3.2', 'C18.3.3']"
426,death,C18.3.3,[]
339,fusion,"['C18.3.1', 'C18.3.2']",C18.4
406,death,C18.4,[]
0,begin,[],C19
