time,event,input,output
0,begin,[],C1
112,div,C1,"['C1.1', 'C1.2']"
341,div,C1.1,"['C1.1.1', 'C1.1.2']"
721,end,C1.1.1,[]
721,end,C1.1.2,[]
290,div,C1.2,"['C1.2.1', 'C1.2.2']"
721,end,C1.2.1,[]
721,end,C1.2.2,[]
0,begin,[],C2
77,div,C2,"['C2.1', 'C2.2']"
376,death,C2.1,[]
284,div,C2.2,"['C2.2.1', 'C2.2.2']"
721,end,C2.2.1,[]
721,end,C2.2.2,[]
0,begin,[],C3
205,div,C3,"['C3.1', 'C3.2']"
721,end,C3.1,[]
721,end,C3.2,[]
0,begin,[],C4
233,div,C4,"['C4.1', 'C4.2']"
421,div,C4.1,"['C4.1.1', 'C4.1.2']"
721,end,C4.1.1,[]
549,div,C4.1.2,"['C4.1.2.1', 'C4.1.2.2']"
721,end,C4.1.2.1,[]
666,div,C4.1.2.2,"['C4.1.2.2.1', 'C4.1.2.2.2']"
721,end,C4.1.2.2.1,[]
721,end,C4.1.2.2.2,[]
408,div,C4.2,"['C4.2.1', 'C4.2.2']"
549,div,C4.2.1,"['C4.2.1.1', 'C4.2.1.2']"
721,end,C4.2.1.1,[]
721,end,C4.2.1.2,[]
542,div,C4.2.2,"['C4.2.2.1', 'C4.2.2.2']"
721,end,C4.2.2.1,[]
710,div,C4.2.2.2,"['C4.2.2.2.1', 'C4.2.2.2.2']"
721,end,C4.2.2.2.1,[]
721,end,C4.2.2.2.2,[]
0,begin,[],C5
174,div,C5,"['C5.1', 'C5.2']"
507,out,C5.2,[]
321,div,C5.1,"['C5.1.1', 'C5.1.2']"
546,div,C5.1.1,"['C5.1.1.1', 'C5.1.1.2']"
562,death,C5.1.1.1,[]
563,death,C5.1.1.2,[]
480,div,C5.1.2,"['C5.1.2.1', 'C5.1.2.2']"
721,end,C5.1.2.1,[]
630,out,C5.1.2.2,[]
0,begin,[],C6
105,div,C6,"['C6.1', 'C6.2']"
204,death,C6.1,[]
343,div,C6.2,"['C6.2.1', 'C6.2.2']"
434,div,C6.2.1,"['C6.2.1.1', 'C6.2.1.2']"
539,div,C6.2.1.1,"['C6.2.1.1.1', 'C6.2.1.1.2']"
633,div,C6.2.1.1.1,"['C6.2.1.1.1.1', 'C6.2.1.1.1.2']"
721,end,C6.2.1.1.1.1,[]
721,end,C6.2.1.1.1.2,[]
668,div,C6.2.1.1.2,"['C6.2.1.1.2.1', 'C6.2.1.1.2.2']"
721,end,C6.2.1.1.2.1,[]
721,end,C6.2.1.1.2.2,[]
544,div,C6.2.1.2,"['C6.2.1.2.1', 'C6.2.1.2.2']"
690,div,C6.2.1.2.1,"['C6.2.1.2.1.1', 'C6.2.1.2.1.2']"
721,end,C6.2.1.2.1.1,[]
721,end,C6.2.1.2.1.2,[]
670,div,C6.2.1.2.2,"['C6.2.1.2.2.1', 'C6.2.1.2.2.2']"
721,end,C6.2.1.2.2.1,[]
721,end,C6.2.1.2.2.2,[]
453,div,C6.2.2,"['C6.2.2.1', 'C6.2.2.2']"
546,div,C6.2.2.1,"['C6.2.2.1.1', 'C6.2.2.1.2']"
721,end,C6.2.2.1.1,[]
643,div,C6.2.2.1.2,"['C6.2.2.1.2.1', 'C6.2.2.1.2.2']"
721,end,C6.2.2.1.2.1,[]
721,end,C6.2.2.1.2.2,[]
547,div,C6.2.2.2,"['C6.2.2.2.1', 'C6.2.2.2.2']"
650,div,C6.2.2.2.1,"['C6.2.2.2.1.1', 'C6.2.2.2.1.2']"
721,end,C6.2.2.2.1.1,[]
721,end,C6.2.2.2.1.2,[]
634,div,C6.2.2.2.2,"['C6.2.2.2.2.1', 'C6.2.2.2.2.2']"
721,end,C6.2.2.2.2.1,[]
721,end,C6.2.2.2.2.2,[]
0,begin,[],C7
179,div,C7,"['C7.1', 'C7.2']"
496,death,C7.1,[]
343,div,C7.2,"['C7.2.1', 'C7.2.2']"
479,div,C7.2.1,"['C7.2.1.1', 'C7.2.1.2']"
615,div,C7.2.1.1,"['C7.2.1.1.1', 'C7.2.1.1.2']"
721,end,C7.2.1.1.1,[]
721,end,C7.2.1.1.2,[]
619,div,C7.2.1.2,"['C7.2.1.2.1', 'C7.2.1.2.2']"
620,death,C7.2.1.2.1,[]
620,death,C7.2.1.2.2,[]
478,div,C7.2.2,"['C7.2.2.1', 'C7.2.2.2']"
604,div,C7.2.2.1,"['C7.2.2.1.1', 'C7.2.2.1.2']"
721,end,C7.2.2.1.1,[]
721,end,C7.2.2.1.2,[]
608,div,C7.2.2.2,"['C7.2.2.2.1', 'C7.2.2.2.2']"
721,end,C7.2.2.2.1,[]
721,end,C7.2.2.2.2,[]
0,begin,[],C8
139,div,C8,"['C8.1', 'C8.2']"
308,div,C8.1,"['C8.1.1', 'C8.1.2']"
426,div,C8.1.1,"['C8.1.1.1', 'C8.1.1.2']"
721,end,C8.1.1.1,[]
569,div,C8.1.1.2,"['C8.1.1.2.1', 'C8.1.1.2.2']"
721,end,C8.1.1.2.1,[]
721,end,C8.1.1.2.2,[]
418,div,C8.1.2,"['C8.1.2.1', 'C8.1.2.2']"
558,div,C8.1.2.1,"['C8.1.2.1.1', 'C8.1.2.1.2']"
721,end,C8.1.2.1.1,[]
721,end,C8.1.2.1.2,[]
561,div,C8.1.2.2,"['C8.1.2.2.1', 'C8.1.2.2.2']"
721,end,C8.1.2.2.1,[]
721,end,C8.1.2.2.2,[]
282,div,C8.2,"['C8.2.1', 'C8.2.2']"
421,div,C8.2.1,"['C8.2.1.1', 'C8.2.1.2']"
551,div,C8.2.1.1,"['C8.2.1.1.1', 'C8.2.1.1.2']"
721,end,C8.2.1.1.1,[]
721,end,C8.2.1.1.2,[]
538,div,C8.2.1.2,"['C8.2.1.2.1', 'C8.2.1.2.2']"
721,end,C8.2.1.2.1,[]
675,div,C8.2.1.2.2,"['C8.2.1.2.2.1', 'C8.2.1.2.2.2']"
721,end,C8.2.1.2.2.1,[]
721,end,C8.2.1.2.2.2,[]
393,div,C8.2.2,"['C8.2.2.1', 'C8.2.2.2']"
529,div,C8.2.2.1,"['C8.2.2.1.1', 'C8.2.2.1.2']"
674,div,C8.2.2.1.1,"['C8.2.2.1.1.1', 'C8.2.2.1.1.2']"
721,end,C8.2.2.1.1.1,[]
721,end,C8.2.2.1.1.2,[]
668,div,C8.2.2.1.2,"['C8.2.2.1.2.1', 'C8.2.2.1.2.2', 'C8.2.2.1.2.3', 'C8.2.2.1.2.4']"
721,end,C8.2.2.1.2.1,[]
721,end,C8.2.2.1.2.2,[]
721,end,C8.2.2.1.2.3,[]
721,end,C8.2.2.1.2.4,[]
522,div,C8.2.2.2,"['C8.2.2.2.1', 'C8.2.2.2.2']"
652,div,C8.2.2.2.1,"['C8.2.2.2.1.1', 'C8.2.2.2.1.2']"
721,end,C8.2.2.2.1.1,[]
721,end,C8.2.2.2.1.2,[]
642,div,C8.2.2.2.2,"['C8.2.2.2.2.1', 'C8.2.2.2.2.2']"
721,end,C8.2.2.2.2.1,[]
721,end,C8.2.2.2.2.2,[]
0,begin,[],C9
206,div,C9,"['C9.1', 'C9.2']"
337,div,C9.1,"['C9.1.1', 'C9.1.2']"
615,div,C9.1.2,"['C9.1.2.1', 'C9.1.2.2']"
626,death,C9.1.2.1,[]
626,death,C9.1.2.2,[]
493,div,C9.1.1,"['C9.1.1.1', 'C9.1.1.2']"
721,end,C9.1.1.1,[]
592,div,C9.1.1.2,"['C9.1.1.2.1', 'C9.1.1.2.2']"
691,div,C9.1.1.2.1,"['C9.1.1.2.1.1', 'C9.1.1.2.1.2', 'C9.1.1.2.1.3', 'C9.1.1.2.1.4']"
705,fusion,"['C9.1.1.2.1.1', 'C9.1.1.2.1.2', 'C9.1.1.2.1.3']",C9.3
721,end,C9.3,[]
721,end,C9.1.1.2.2,[]
721,end,C9.1.1.2.1.4,[]
312,div,C9.2,"['C9.2.1', 'C9.2.2']"
538,out,C9.2.1,[]
526,div,C9.2.2,"['C9.2.2.1', 'C9.2.2.2', 'C9.2.2.3']"
675,div,C9.2.2.1,"['C9.2.2.1.1', 'C9.2.2.1.2']"
721,end,C9.2.2.1.1,[]
721,end,C9.2.2.1.2,[]
666,div,C9.2.2.2,"['C9.2.2.2.1', 'C9.2.2.2.2']"
721,end,C9.2.2.2.1,[]
721,end,C9.2.2.2.2,[]
654,div,C9.2.2.3,"['C9.2.2.3.1', 'C9.2.2.3.2']"
721,end,C9.2.2.3.1,[]
721,end,C9.2.2.3.2,[]
0,begin,[],C10
721,end,C10,[]
0,begin,[],C11
122,div,C11,"['C11.1', 'C11.2', 'C11.3', 'C11.4']"
123,fusion,"['C11.1', 'C11.2']",C11.5
337,death,C11.5,[]
363,death,C11.3,[]
390,div,C11.4,"['C11.4.1', 'C11.4.2', 'C11.4.3']"
585,death,C11.4.1,[]
539,death,C11.4.2,[]
471,out,C11.4.3,[]
0,begin,[],C12
110,div,C12,"['C12.1', 'C12.2']"
426,div,C12.1,"['C12.1.1', 'C12.1.2', 'C12.1.3']"
721,end,C12.1.1,[]
721,end,C12.1.2,[]
573,div,C12.1.3,"['C12.1.3.1', 'C12.1.3.2']"
721,end,C12.1.3.1,[]
721,end,C12.1.3.2,[]
273,div,C12.2,"['C12.2.1', 'C12.2.2']"
404,div,C12.2.1,"['C12.2.1.1', 'C12.2.1.2']"
542,div,C12.2.1.1,"['C12.2.1.1.1', 'C12.2.1.1.2']"
721,end,C12.2.1.1.1,[]
721,end,C12.2.1.1.2,[]
538,div,C12.2.1.2,"['C12.2.1.2.1', 'C12.2.1.2.2']"
721,end,C12.2.1.2.1,[]
665,div,C12.2.1.2.2,"['C12.2.1.2.2.1', 'C12.2.1.2.2.2']"
721,end,C12.2.1.2.2.1,[]
721,end,C12.2.1.2.2.2,[]
400,div,C12.2.2,"['C12.2.2.1', 'C12.2.2.2']"
455,div,C12.2.2.1,"['C12.2.2.1.1', 'C12.2.2.1.2']"
