time,event,input,output
545,div,C10.2.1,"['C10.2.1.1', 'C10.2.1.2']"
696,div,C10.2.1.1,"['C10.2.1.1.1', 'C10.2.1.1.2']"
721,end,C10.2.1.1.1,[]
721,end,C10.2.1.1.2,[]
690,div,C10.2.1.2,"['C10.2.1.2.1', 'C10.2.1.2.2']"
721,end,C10.2.1.2.1,[]
721,end,C10.2.1.2.2,[]
448,div,C10.2.2,"['C10.2.2.1', 'C10.2.2.2']"
721,end,C10.2.2.1,[]
612,div,C10.2.2.2,"['C10.2.2.2.1', 'C10.2.2.2.2']"
721,end,C10.2.2.2.1,[]
721,end,C10.2.2.2.2,[]
0,begin,[],C11
361,div,C11,"['C11.1', 'C11.2']"
721,end,C11.1,[]
721,end,C11.2,[]
0,begin,[],C12
117,div,C12,"['C12.1', 'C12.2']"
250,div,C12.1,"['C12.1.1', 'C12.1.2']"
417,div,C12.1.1,"['C12.1.1.1', 'C12.1.1.2']"
721,end,C12.1.1.1,[]
577,div,C12.1.1.2,"['C12.1.1.2.1', 'C12.1.1.2.2']"
581,death,C12.1.1.2.1,[]
581,death,C12.1.1.2.2,[]
456,div,C12.1.2,"['C12.1.2.1', 'C12.1.2.2']"
577,div,C12.1.2.1,"['C12.1.2.1.1', 'C12.1.2.1.2']"
721,end,C12.1.2.1.1,[]
689,div,C12.1.2.1.2,"['C12.1.2.1.2.1', 'C12.1.2.1.2.2']"
721,end,C12.1.2.1.2.1,[]
721,end,C12.1.2.1.2.2,[]
574,div,C12.1.2.2,"['C12.1.2.2.1', 'C12.1.2.2.2']"
617,div,C12.1.2.2.1,"['C12.1.2.2.1.1', 'C12.1.2.2.1.2']"
721,end,C12.1.2.2.1.1,[]
721,end,C12.1.2.2.1.2,[]
634,div,C12.1.2.2.2,"['C12.1.2.2.2.1', 'C12.1.2.2.2.2']"
721,end,C12.1.2.2.2.1,[]
721,end,C12.1.2.2.2.2,[]
245,div,C12.2,"['C12.2.1', 'C12.2.2']"
546,div,C12.2.1,"['C12.2.1.1', 'C12.2.1.2']"
721,end,C12.2.1.1,[]
721,end,C12.2.1.2,[]
457,div,C12.2.2,"['C12.2.2.1', 'C12.2.2.2']"
482,out,C12.2.2.1,[]
480,out,C12.2.2.2,[]
0,begin,[],C13
132,div,C13,"['C13.1', 'C13.2']"
721,end,C13.1,[]
296,div,C13.2,"['C13.2.1', 'C13.2.2']"
459,div,C13.2.1,"['C13.2.1.1', 'C13.2.1.2']"
721,end,C13.2.1.1,[]
721,end,C13.2.1.2,[]
457,div,C13.2.2,"['C13.2.2.1', 'C13.2.2.2']"
720,div,C13.2.2.1,"['C13.2.2.1.1', 'C13.2.2.1.2']"
721,end,C13.2.2.1.1,[]
721,end,C13.2.2.1.2,[]
644,div,C13.2.2.2,"['C13.2.2.2.1', 'C13.2.2.2.2']"
721,end,C13.2.2.2.1,[]
721,end,C13.2.2.2.2,[]
0,begin,[],C14
141,div,C14,"['C14.1', 'C14.2']"
721,end,C14.1,[]
721,end,C14.2,[]
0,begin,[],C15
5,div,C15,"['C15.1', 'C15.2']"
721,end,C15.1,[]
409,div,C15.2,"['C15.2.1', 'C15.2.2']"
432,fusion,"['C15.2.1', 'C15.2.2']",C15.3
515,death,C15.3,[]
0,begin,[],C16
148,div,C16,"['C16.1', 'C16.2']"
325,div,C16.1,"['C16.1.1', 'C16.1.2']"
495,div,C16.1.1,"['C16.1.1.1', 'C16.1.1.2']"
721,end,C16.1.1.1,[]
680,div,C16.1.1.2,"['C16.1.1.2.1', 'C16.1.1.2.2']"
721,end,C16.1.1.2.1,[]
721,end,C16.1.1.2.2,[]
490,div,C16.1.2,"['C16.1.2.1', 'C16.1.2.2']"
721,end,C16.1.2.1,[]
659,div,C16.1.2.2,"['C16.1.2.2.1', 'C16.1.2.2.2']"
721,end,C16.1.2.2.1,[]
721,end,C16.1.2.2.2,[]
303,div,C16.2,"['C16.2.1', 'C16.2.2']"
714,div,C16.2.1,"['C16.2.1.1', 'C16.2.1.2']"
721,end,C16.2.1.1,[]
721,end,C16.2.1.2,[]
455,div,C16.2.2,"['C16.2.2.1', 'C16.2.2.2']"
611,div,C16.2.2.1,"['C16.2.2.1.1', 'C16.2.2.1.2']"
