Nombre de cellules à J0,24
Nombre de cellules à J5,1
Nombre de mitoses totale,13
Nombre de cycles mitotiques,0.541667
Nombre de mitoses normales,3
Nombre de mitoses anormales,10
Nombre de mitoses non dichotomiques,8
Nombre de refusions après mitose,14
Nombre total de morts,27
Nombre de mort sans mitose,5
Nombre de mort après mitose,22
Nombre de sorties,8
Longueur moyenne entre deux cycles,186
Longueur moyenne entre T0 et première division,283
,
Nom des cellules,C1,C2,C3,C4,C5,C23,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C24
Nombre de divisions,0,0,0,0,2,0,1,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,1,1
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,13,9,2
