Nombre de cellules à J0,22
Nombre de cellules à J5,3
Nombre de mitoses totale,13
Nombre de cycles mitotiques,0.590909
Nombre de mitoses normales,2
Nombre de mitoses anormales,11
Nombre de mitoses non dichotomiques,8
Nombre de refusions après mitose,17
Nombre total de morts,18
Nombre de mort sans mitose,5
Nombre de mort après mitose,13
Nombre de sorties,6
Longueur moyenne entre deux cycles,164
Longueur moyenne entre T0 et première division,298
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22
Nombre de divisions,1,1,1,0,0,1,0,1,1,0,1,1,0,2,0,0,1,1,0,1,0,0
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,10,11,1
