Nombre de cellules à J0,25
Nombre de cellules à J5,6
Nombre de mitoses totale,28
Nombre de cycles mitotiques,1.12
Nombre de mitoses normales,8
Nombre de mitoses anormales,20
Nombre de mitoses non dichotomiques,18
Nombre de refusions après mitose,27
Nombre total de morts,27
Nombre de mort sans mitose,3
Nombre de mort après mitose,24
Nombre de sorties,12
Longueur moyenne entre deux cycles,203
Longueur moyenne entre T0 et première division,265
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25
Nombre de divisions,1,2,3,1,2,2,0,1,0,0,0,1,2,0,2,1,1,1,1,0,0,3,1,2,1
,
Nombre de divisions,0,1,2,3
Nombre de cellules concernées,7,10,6,2
