Nombre de cellules à J0,28
Nombre de cellules à J5,19
Nombre de mitoses totale,48
Nombre de cycles mitotiques,1.71429
Nombre de mitoses normales,25
Nombre de mitoses anormales,23
Nombre de mitoses non dichotomiques,8
Nombre de refusions après mitose,23
Nombre total de morts,32
Nombre de mort sans mitose,0
Nombre de mort après mitose,32
Nombre de sorties,6
Longueur moyenne entre deux cycles,151
Longueur moyenne entre T0 et première division,213
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28
Nombre de divisions,1,1,0,1,1,3,2,1,1,1,7,1,1,2,3,4,1,1,1,1,2,1,1,5,1,2,2,0
Nombre de cellules finales,0,0,0,1,0,1,1,0,0,0,5,0,1,1,0,1,2,0,0,0,2,1,0,2,0,0,0,1
,
Nombre de divisions constaté,0,1,2,3,4,5,6,7
Nombre de cellules concernées,2,16,5,2,1,1,0,1
,
Nombre de cellules finales constaté,0,1,2,3,4,5
Nombre de cellules concernées,16,8,3,0,0,1
,
Jours, D1, D2, D3, D4, D5
Nombre de morts par jour,0,0,7,17,8
Nombre de mitoses par jour,3,25,13,5,2
Nombre de mitoses anormale par jour ,2,11,7,2,1
Nombre de mitoses non dichotimiques par jour ,1,3,3,0,1
Nombre de fusions par jour ,0,2,16,2,3
