time,event,input,output
0,begin,[],C1
146,div,C1,"['C1.1', 'C1.2']"
721,end,C1.1,[]
336,div,C1.2,"['C1.2.1', 'C1.2.2']"
649,div,C1.2.1,"['C1.2.1.1', 'C1.2.1.2', 'C1.2.1.3']"
660,fusion,"['C1.2.1.1', 'C1.2.1.2']",C1.3
674,fusion,"['C1.3', 'C1.2.1.3']",C1.4
721,end,C1.4,[]
700,death,C1.2.2,[]
0,begin,[],C2
144,div,C2,"['C2.1', 'C2.2']"
388,div,C2.1,"['C2.1.1', 'C2.1.2']"
721,end,C2.1.1,[]
558,div,C2.1.2,"['C2.1.2.1', 'C2.1.2.2']"
721,end,C2.1.2.1,[]
708,death,C2.1.2.2,[]
368,div,C2.2,"['C2.2.1', 'C2.2.2']"
537,death,C2.2.1,[]
537,div,C2.2.2,"['C2.2.2.1', 'C2.2.2.2']"
721,end,C2.2.2.1,[]
721,end,C2.2.2.2,[]
0,begin,[],C3
132,div,C3,"['C3.1', 'C3.2']"
332,div,C3.1,"['C3.1.1', 'C3.1.2']"
440,death,C3.1.1,[]
496,death,C3.1.2,[]
358,div,C3.2,"['C3.2.1', 'C3.2.2']"
488,fusion,"['C3.2.1', 'C3.2.2']",C3.3
721,end,C3.3,[]
0,begin,[],C4
119,div,C4,"['C4.1', 'C4.2']"
251,fusion,"['C4.1', 'C4.2']",C4.3
493,death,C4.3,[]
0,begin,[],C5
127,div,C5,"['C5.1', 'C5.2']"
357,div,C5.1,"['C5.1.1', 'C5.1.2']"
664,death,C5.1.1,[]
721,end,C5.1.2,[]
352,div,C5.2,"['C5.2.1', 'C5.2.2']"
581,fusion,"['C5.2.1', 'C5.2.2']",C5.3
663,death,C5.3,[]
0,begin,[],C6
139,div,C6,"['C6.1', 'C6.2']"
321,div,C6.1,"['C6.1.1', 'C6.1.2']"
444,out,C6.1.1,[]
481,div,C6.1.2,"['C6.1.2.1', 'C6.1.2.2']"
669,death,C6.1.2.1,[]
507,out,C6.1.2.2,[]
309,div,C6.2,"['C6.2.1', 'C6.2.2']"
461,div,C6.2.1,"['C6.2.1.1', 'C6.2.1.2']"
721,end,C6.2.1.1,[]
721,end,C6.2.1.2,[]
465,div,C6.2.2,"['C6.2.2.1', 'C6.2.2.2']"
660,out,C6.2.2.1,[]
648,out,C6.2.2.2,[]
