Nombre de cellules à J0,9
Nombre de cellules à J5,14
Nombre de mitoses totale,19
Nombre de cycles mitotiques,2.11111
Nombre de mitoses normales,16
Nombre de mitoses anormales,3
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,3
Nombre total de morts,11
Nombre de mort sans mitose,0
Nombre de mort après mitose,11
Nombre de sorties,2
Longueur moyenne entre deux cycles,227
Longueur moyenne entre T0 et première division,161
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9
Nombre de divisions,4,3,0,3,1,0,1,5,2
,
Nombre de divisions,0,1,2,3,4,5
Nombre de cellules concernées,2,2,1,2,1,1
