Nombre de cellules à J0,7
Nombre de cellules à J5,31
Nombre de mitoses totale,32
Nombre de cycles mitotiques,4.57143
Nombre de mitoses normales,30
Nombre de mitoses anormales,2
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,1
Nombre total de morts,10
Nombre de mort sans mitose,0
Nombre de mort après mitose,10
Nombre de sorties,0
Longueur moyenne entre deux cycles,183
Longueur moyenne entre T0 et première division,200
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7
Nombre de divisions,3,2,2,4,10,9,2
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10
Nombre de cellules concernées,0,0,3,1,1,0,0,0,0,1,1
