Nombre de cellules à J0,10
Nombre de cellules à J5,0
Nombre de mitoses totale,30
Nombre de cycles mitotiques,3
Nombre de mitoses normales,29
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,0
Nombre total de morts,0
Nombre de mort sans mitose,0
Nombre de mort après mitose,0
Nombre de sorties,0
Longueur moyenne entre deux cycles,166
Longueur moyenne entre T0 et première division,137
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Nombre de divisions,7,4,4,3,1,1,1,4,2,3
,
Nombre de divisions,0,1,2,3,4,5,6,7
Nombre de cellules concernées,0,3,1,2,3,0,0,1
