Nombre de cellules à J0,6
Nombre de cellules à J5,47
Nombre de mitoses totale,44
Nombre de cycles mitotiques,7.33333
Nombre de mitoses normales,44
Nombre de mitoses anormales,0
Nombre de mitoses non dichotomiques,0
Nombre de refusions après mitose,0
Nombre total de morts,2
Nombre de mort sans mitose,0
Nombre de mort après mitose,2
Nombre de sorties,1
Longueur moyenne entre deux cycles,166
Longueur moyenne entre T0 et première division,142
,
Nom des cellules,C1,C2,C3,C4,C5,C6
Nombre de divisions,2,6,12,0,17,7
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Nombre de cellules concernées,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
