Nombre de cellules à J0,20
Nombre de cellules à J5,55
Nombre de mitoses totale,49
Nombre de cycles mitotiques,2.45
Nombre de mitoses normales,47
Nombre de mitoses anormales,2
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,1
Nombre total de morts,3
Nombre de mort sans mitose,0
Nombre de mort après mitose,3
Nombre de sorties,12
Longueur moyenne entre deux cycles,189
Longueur moyenne entre T0 et première division,138
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20
Nombre de divisions,3,1,1,3,3,3,3,3,2,1,6,2,3,2,0,2,5,5,1,0
,
Nombre de divisions,0,1,2,3,4,5,6
Nombre de cellules concernées,2,4,4,7,0,2,1
