Nombre de cellules à J0,13
Nombre de cellules à J5,73
Nombre de mitoses totale,67
Nombre de cycles mitotiques,5.15385
Nombre de mitoses normales,65
Nombre de mitoses anormales,2
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,1
Nombre total de morts,3
Nombre de mort sans mitose,1
Nombre de mort après mitose,2
Nombre de sorties,6
Longueur moyenne entre deux cycles,225
Longueur moyenne entre T0 et première division,106
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13
Nombre de divisions,9,5,7,2,0,7,1,15,3,2,6,7,3
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Nombre de cellules concernées,1,1,2,2,0,1,1,3,0,1,0,0,0,0,0,1
