Nombre de cellules à J0,10
Nombre de cellules à J5,4
Nombre de mitoses totale,9
Nombre de cycles mitotiques,0.9
Nombre de mitoses normales,5
Nombre de mitoses anormales,4
Nombre de mitoses non dichotomiques,3
Nombre de refusions après mitose,7
Nombre total de morts,9
Nombre de mort sans mitose,2
Nombre de mort après mitose,7
Nombre de sorties,3
Longueur moyenne entre deux cycles,209
Longueur moyenne entre T0 et première division,289
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Nombre de divisions,0,0,4,1,1,1,1,0,1,0
,
Nombre de divisions,0,1,2,3,4
Nombre de cellules concernées,4,5,0,0,1
