Nombre de cellules à J0,14
Nombre de cellules à J5,48
Nombre de mitoses totale,43
Nombre de cycles mitotiques,3.07143
Nombre de mitoses normales,42
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,0
Nombre total de morts,5
Nombre de mort sans mitose,0
Nombre de mort après mitose,5
Nombre de sorties,5
Longueur moyenne entre deux cycles,191
Longueur moyenne entre T0 et première division,91
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
Nombre de divisions,3,3,3,2,4,5,3,3,2,5,2,3,3,2
,
Nombre de divisions,0,1,2,3,4,5
Nombre de cellules concernées,0,0,4,7,1,2
