Nombre de cellules à J0,4
Nombre de cellules à J5,10
Nombre de mitoses totale,11
Nombre de cycles mitotiques,2.75
Nombre de mitoses normales,7
Nombre de mitoses anormales,4
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,2
Nombre total de morts,4
Nombre de mort sans mitose,0
Nombre de mort après mitose,4
Nombre de sorties,1
Longueur moyenne entre deux cycles,250
Longueur moyenne entre T0 et première division,194
,
Nom des cellules,C1,C2,C3,C4
Nombre de divisions,4,1,3,3
,
Nombre de divisions,0,1,2,3,4
Nombre de cellules concernées,0,1,0,2,1
