time,event,input,output
0,begin,[],C1
241,div,C1,"['C1.1', 'C1.2']"
468,out,C1.1,[]
363,div,C1.2,"['C1.2.1', 'C1.2.2']"
410,fusion,"['C1.2.1', 'C1.2.2']",C1.3
568,div,C1.3,"['C1.3.1', 'C1.3.2', 'C1.3.3']"
594,fusion,"['C1.3.1', 'C1.3.2', 'C1.3.3']",C1.4
643,death,C1.4,[]
0,begin,[],C2
244,div,C2,"['C2.1', 'C2.2']"
614,fusion,"['C2.1', 'C2.2']",C2.3
721,end,C2.3,[]
0,begin,[],C3
426,div,C3,"['C3.1', 'C3.2', 'C3.3', 'C3.4']"
450,death,C3.1,[]
451,death,C3.2,[]
438,fusion,"['C3.3', 'C3.4']",C3.5
445,death,C3.5,[]
0,begin,[],C4
412,death,C4,[]
0,begin,[],C5
200,div,C5,"['C5.1', 'C5.2']"
472,out,C5.1,[]
574,death,C5.2,[]
0,begin,[],C6
443,div,C6,"['C6.1', 'C6.2']"
533,death,C6.1,[]
527,death,C6.2,[]
0,begin,[],C7
548,div,C7,"['C7.1', 'C7.2']"
660,fusion,"['C7.1', 'C7.2']",C7.3
721,end,C7.3,[]
0,begin,[],C8
181,death,C8,[]
0,begin,[],C9
300,div,C9,"['C9.1', 'C9.2', 'C9.3', 'C9.4']"
307,fusion,"['C9.1', 'C9.2']",C9.5
359,fusion,"['C9.5', 'C9.3']",C9.6
456,death,C9.4,[]
501,div,C9.6,"['C9.6.1', 'C9.6.2', 'C9.6.3']"
532,fusion,"['C9.6.1', 'C9.6.2', 'C9.6.3']",C9.7
536,death,C9.7,[]
0,begin,[],C10
319,div,C10,"['C10.1', 'C10.2', 'C10.3', 'C10.4']"
323,out,C10.1,[]
323,out,C10.2,[]
323,out,C10.3,[]
323,out,C10.4,[]
0,begin,[],C11
206,div,C11,"['C11.1', 'C11.2']"
283,fusion,"['C11.1', 'C11.2']",C11.3
552,death,C11.3,[]
0,begin,[],C12
201,div,C12,"['C12.1', 'C12.2']"
721,end,C12.1,[]
361,div,C12.2,"['C12.2.1', 'C12.2.2']"
539,div,C12.2.1,"['C12.2.1.1', 'C12.2.1.2']"
721,end,C12.2.1.1,[]
721,end,C12.2.1.2,[]
364,div,C12.2.2,"['C12.2.2.1', 'C12.2.2.2', 'C12.2.2.3', 'C12.2.2.4']"
599,fusion,"['C12.2.2.1', 'C12.2.2.2']",C12.3
677,death,C12.3,[]
721,end,C12.2.2.3,[]
721,end,C12.2.2.4,[]
0,begin,[],C13
241,div,C13,"['C13.1', 'C13.2']"
501,death,C13.1,[]
436,div,C13.2,"['C13.2.1', 'C13.2.2']"
514,death,C13.2.1,[]
542,death,C13.2.2,[]
0,begin,[],C14
600,div,C14,"['C14.1', 'C14.2', 'C14.3', 'C14.4']"
623,fusion,"['C14.1', 'C14.2', 'C14.3', 'C14.4']",C14.5
643,death,C14.5,[]
0,begin,[],C15
331,div,C15,"['C15.1', 'C15.2', 'C15.3', 'C15.4', 'C15.5']"
507,death,C15.1,[]
346,fusion,"['C15.2', 'C15.3']",C15.6
355,fusion,"['C15.6', 'C15.4']",C15.7
366,fusion,"['C15.7', 'C15.5']",C15.8
585,death,C15.8,[]
0,begin,[],C16
477,div,C16,"['C16.1', 'C16.2', 'C16.3']"
487,death,C16.1,[]
487,death,C16.2,[]
487,death,C16.3,[]
0,begin,[],C17
194,div,C17,"['C17.1', 'C17.2']"
419,death,C17.1,[]
381,death,C17.2,[]
0,begin,[],C18
295,death,C18,[]
0,begin,[],C19
307,div,C19,"['C19.1', 'C19.2', 'C19.3', 'C19.4']"
343,fusion,"['C19.1', 'C19.2', 'C19.3']",C19.5
403,fusion,"['C19.5', 'C19.4']",C19.6
404,death,C19.6,[]
0,begin,[],C20
346,div,C20,"['C20.1', 'C20.2', 'C20.3', 'C20.4']"
378,death,C20.1,[]
360,fusion,"['C20.2', 'C20.3']",C20.5
394,fusion,"['C20.5', 'C20.4']",C20.6
648,death,C20.6,[]
0,begin,[],C21
349,div,C21,"['C21.1', 'C21.2']"
420,fusion,"['C21.1', 'C21.2']",C21.3
721,end,C21.3,[]
0,begin,[],C22
380,div,C22,"['C22.1', 'C22.2']"
386,fusion,"['C22.1', 'C22.2']",C22.3
537,death,C22.3,[]
0,begin,[],C23
255,div,C23,"['C23.1', 'C23.2']"
501,fusion,"['C23.1', 'C23.2']",C23.4
552,death,C23.4,[]
