time,event,input,output
508,div,C7.2.2.2,"['C7.2.2.2.1', 'C7.2.2.2.2']"
576,end,C7.2.2.2.1,[]
576,end,C7.2.2.2.2,[]
0,begin,[],C8
62,div,C8,"['C8.1', 'C8.2']"
149,death,C8.2,[]
188,div,C8.1,"['C8.1.1', 'C8.1.2']"
293,div,C8.1.1,"['C8.1.1.1', 'C8.1.1.2']"
401,div,C8.1.1.1,"['C8.1.1.1.1', 'C8.1.1.1.2']"
556,div,C8.1.1.1.1,"['C8.1.1.1.1.1', 'C8.1.1.1.1.2']"
576,end,C8.1.1.1.1.1,[]
576,end,C8.1.1.1.1.2,[]
576,end,C8.1.1.1.2,[]
426,div,C8.1.1.2,"['C8.1.1.2.1', 'C8.1.1.2.2']"
576,end,C8.1.1.2.1,[]
511,div,C8.1.1.2.2,"['C8.1.1.2.2.1', 'C8.1.1.2.2.2']"
576,end,C8.1.1.2.2.1,[]
576,end,C8.1.1.2.2.2,[]
296,div,C8.1.2,"['C8.1.2.1', 'C8.1.2.2']"
404,div,C8.1.2.1,"['C8.1.2.1.1', 'C8.1.2.1.2']"
576,end,C8.1.2.1.1,[]
576,end,C8.1.2.1.2,[]
401,div,C8.1.2.2,"['C8.1.2.2.1', 'C8.1.2.2.2']"
542,div,C8.1.2.2.1,"['C8.1.2.2.1.1', 'C8.1.2.2.1.2']"
576,end,C8.1.2.2.1.1,[]
576,end,C8.1.2.2.1.2,[]
548,div,C8.1.2.2.2,"['C8.1.2.2.2.1', 'C8.1.2.2.2.2']"
576,end,C8.1.2.2.2.1,[]
576,end,C8.1.2.2.2.2,[]
0,begin,[],C9
105,death,C9,[]
0,begin,[],C10
116,div,C10,"['C10.1', 'C10.2']"
298,div,C10.1,"['C10.1.1', 'C10.1.2']"
413,div,C10.1.1,"['C10.1.1.1', 'C10.1.1.2']"
540,div,C10.1.1.1,"['C10.1.1.1.1', 'C10.1.1.1.2']"
576,end,C10.1.1.1.1,[]
576,end,C10.1.1.1.2,[]
556,div,C10.1.1.2,"['C10.1.1.2.1', 'C10.1.1.2.2']"
576,end,C10.1.1.2.1,[]
576,end,C10.1.1.2.2,[]
411,div,C10.1.2,"['C10.1.2.1', 'C10.1.2.2']"
515,div,C10.1.2.1,"['C10.1.2.1.1', 'C10.1.2.1.2']"
576,end,C10.1.2.1.1,[]
576,end,C10.1.2.1.2,[]
533,div,C10.1.2.2,"['C10.1.2.2.1', 'C10.1.2.2.2']"
576,end,C10.1.2.2.1,[]
576,end,C10.1.2.2.2,[]
290,div,C10.2,"['C10.2.1', 'C10.2.2']"
411,div,C10.2.1,"['C10.2.1.1', 'C10.2.1.2']"
562,div,C10.2.1.1,"['C10.2.1.1.1', 'C10.2.1.1.2']"
576,end,C10.2.1.1.1,[]
576,end,C10.2.1.1.2,[]
543,div,C10.2.1.2,"['C10.2.1.2.1', 'C10.2.1.2.2']"
576,end,C10.2.1.2.1,[]
576,end,C10.2.1.2.2,[]
403,div,C10.2.2,"['C10.2.2.1', 'C10.2.2.2']"
563,div,C10.2.2.1,"['C10.2.2.1.1', 'C10.2.2.1.2']"
576,end,C10.2.2.1.1,[]
576,end,C10.2.2.1.2,[]
542,div,C10.2.2.2,"['C10.2.2.2.1', 'C10.2.2.2.2']"
576,end,C10.2.2.2.1,[]
576,end,C10.2.2.2.2,[]
0,begin,[],C11
165,div,C11,"['C11.1', 'C11.2']"
351,div,C11.1,"['C11.1.1', 'C11.1.2']"
452,div,C11.1.1,"['C11.1.1.1', 'C11.1.1.2']"
576,end,C11.1.1.1,[]
576,end,C11.1.1.2,[]
472,div,C11.1.2,"['C11.1.2.1', 'C11.1.2.2']"
575,div,C11.1.2.1,"['C11.1.2.1.1', 'C11.1.2.1.2']"
576,end,C11.1.2.1.1,[]
576,end,C11.1.2.1.2,[]
576,end,C11.1.2.2,[]
388,div,C11.2,"['C11.2.1', 'C11.2.2']"
529,div,C11.2.1,"['C11.2.1.1', 'C11.2.1.2']"
576,end,C11.2.1.1,[]
576,end,C11.2.1.2,[]
492,div,C11.2.2,"['C11.2.2.1', 'C11.2.2.2']"
576,end,C11.2.2.1,[]
576,end,C11.2.2.2,[]
0,begin,[],C12
185,div,C12,"['C12.1', 'C12.2']"
382,div,C12.1,"['C12.1.1', 'C12.1.2']"
504,div,C12.1.1,"['C12.1.1.1', 'C12.1.1.2']"
576,end,C12.1.1.1,[]
576,end,C12.1.1.2,[]
519,div,C12.1.2,"['C12.1.1.2.1', 'C12.1.1.2.2']"
576,end,C12.1.1.2.1,[]
576,end,C12.1.1.2.2,[]
413,div,C12.2,"['C12.2.1', 'C12.2.2']"
534,div,C12.2.1,"['C12.2.1.1', 'C12.2.1.2']"
576,end,C12.2.1.1,[]
576,end,C12.2.1.2,[]
521,div,C12.2.2,"['C12.2.2.1', 'C12.2.2.2']"
576,end,C12.2.2.1,[]
576,end,C12.2.2.2,[]
0,begin,[],C13
121,div,C13,"['C13.1', 'C13.2']"
122,out,C13.2,[]
276,div,C13.1,"['C13.1.1', 'C13.1.2']"
280,out,C13.1.1,[]
381,div,C13.1.2,"['C13.1.2.1', 'C13.1.2.2']"
494,div,C13.1.2.1,"['C13.1.2.1.1', 'C13.1.2.1.2']"
576,end,C13.1.2.1.1,[]
576,end,C13.1.2.1.2,[]
483,div,C13.1.2.2,"['C13.1.2.2.1', 'C13.1.2.2.2']"
557,death,C13.1.2.2.1,[]
576,end,C13.1.2.2.2,[]
