time,event,input,output
0,begin,[],C1
113,div,C1,"['C1.1', 'C1.2']"
293,div,C1.1,"['C1.1.1', 'C1.1.2']"
576,end,C1.1.1,[]
576,end,C1.1.2,[]
291,div,C1.2,"['C1.2.1', 'C1.2.2']"
576,end,C1.2.1,[]
576,end,C1.2.2,[]
0,begin,[],C2
99,div,C2,"['C2.1', 'C2.2', 'C2.3']"
113,fusion,"['C2.1', 'C2.2']",C2.4
459,div,C2.4,"['C2.4.1', 'C2.4.2', 'C2.4.3', 'C2.4.4', 'C2.4.5']"
462,fusion,"['C2.4.1', 'C2.4.2']",C2.5
478,fusion,"['C2.5', 'C2.4.3']",C2.6
484,fusion,"['C2.6', 'C2.4.4', 'C2.4.5']",C2.7
576,end,C2.7,[]
349,div,C2.3,"['C2.3.1', 'C2.3.2']"
404,death,C2.3.1,[]
576,end,C2.3.2,[]
0,begin,[],C3
210,div,C3,"['C3.1', 'C3.2']"
386,div,C3.1,"['C3.1.1', 'C3.1.2']"
576,end,C3.1.1,[]
576,end,C3.1.2,[]
365,div,C3.2,"['C3.2.1', 'C3.2.2']"
576,end,C3.2.1,[]
547,div,C3.2.2,"['C3.2.2.1', 'C3.2.2.2']"
576,end,C3.2.2.1,[]
576,end,C3.2.2.2,[]
0,begin,[],C4
191,div,C4,"['C4.1', 'C4.2']"
328,div,C4.1,"['C4.1.1', 'C4.1.2']"
494,div,C4.1.1,"['C4.1.1.1', 'C4.1.1.2']"
521,div,C4.1.2,"['C4.1.2.1', 'C4.1.2.2']"
576,end,C4.1.2.1,[]
576,end,C4.1.2.2,[]
576,end,C4.1.1.1,[]
576,end,C4.1.1.2,[]
352,div,C4.2,"['C4.2.1', 'C4.2.2']"
470,div,C4.2.1,"['C4.2.1.1', 'C4.2.1.2']"
576,end,C4.2.1.1,[]
576,end,C4.2.1.2,[]
495,div,C4.2.2,"['C4.2.2.1', 'C4.2.2.2']"
576,end,C4.2.2.1,[]
576,end,C4.2.2.2,[]
0,begin,[],C5
182,div,C5,"['C5.1', 'C5.2']"
434,death,C5.1,[]
316,div,C5.2,"['C5.2.1', 'C5.2.2']"
477,div,C5.2.1,"['C5.2.1.1', 'C5.2.1.2']"
576,end,C5.2.1.1,[]
576,end,C5.2.1.2,[]
539,div,C5.2.2,"['C5.2.2.1', 'C5.2.2.2']"
576,end,C5.2.2.1,[]
576,end,C5.2.2.2,[]
0,begin,[],C6
248,div,C6,"['C6.1', 'C6.2', 'C6.3']"
371,div,C6.3,"['C6.3.1', 'C6.3.2']"
441,fusion,"['C6.1', 'C6.2', 'C6.3.1']",C6.4
525,death,C6.4,[]
524,div,C6.3.2,"['C6.3.2.1', 'C6.3.2.2']"
576,end,C6.3.2.1,[]
576,end,C6.3.2.2,[]
0,begin,[],C7
201,div,C7,"['C7.1', 'C7.2']"
358,div,C7.1,"['C7.1.1', 'C7.1.2']"
500,div,C7.1.1,"['C7.1.1.1', 'C7.1.1.2']"
576,end,C7.1.1.1,[]
576,end,C7.1.1.2,[]
524,div,C7.1.2,"['C7.1.2.1', 'C7.1.2.2']"
576,end,C7.1.2.1,[]
576,end,C7.1.2.2,[]
353,div,C7.2,"['C7.2.1', 'C7.2.2']"
511,div,C7.2.1,"['C7.2.1.1', 'C7.2.1.2']"
576,end,C7.2.1.1,[]
576,end,C7.2.1.2,[]
506,div,C7.2.2,"['C7.2.2.1', 'C7.2.2.2']"
576,end,C7.2.2.1,[]
576,end,C7.2.2.2,[]
0,begin,[],C8
165,div,C8,"['C8.1', 'C8.2']"
334,div,C8.1,"['C8.1.1', 'C8.1.2']"
576,end,C8.1.1,[]
477,div,C8.1.2,"['C8.1.2.1', 'C8.1.2.2']"
576,end,C8.1.2.1,[]
576,end,C8.1.2.2,[]
336,div,C8.2,"['C8.2.1', 'C8.2.2']"
476,div,C8.2.1,"['C8.2.1.1', 'C8.2.1.2']"
576,end,C8.2.1.1,[]
576,end,C8.2.1.2,[]
511,div,C8.2.2,"['C8.2.2.1', 'C8.2.2.2']"
576,end,C8.2.2.1,[]
576,end,C8.2.2.2,[]
