time,event,input,output
511,div,C13.2.2,"['C13.2.2.1', 'C13.2.2.2']"
721,end,C13.2.2.1,[]
721,end,C13.2.2.2,[]
721,end,C13.2.1.1,[]
721,end,C13.2.1.2,[]
378,div,C13.1,"['C13.1.1', 'C13.1.2']"
609,death,C13.1.2,[]
524,div,C13.1.1,"['C13.1.1.1', 'C13.1.1.2']"
721,end,C13.1.1.1,[]
721,end,C13.1.1.2,[]
