Nombre de cellules à J0,6
Nombre de cellules à J5,108
Nombre de mitoses totale,107
Nombre de cycles mitotiques,17.8333
Nombre de mitoses normales,106
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,0
Nombre total de morts,5
Nombre de mort sans mitose,0
Nombre de mort après mitose,5
Nombre de sorties,1
Longueur moyenne entre deux cycles,149
Longueur moyenne entre T0 et première division,63
,
Nom des cellules,C1,C2,C3,C4,C5,C6
Nombre de divisions,28,28,9,22,20,0
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Nombre de cellules concernées,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
