Nombre de cellules à J0,10
Nombre de cellules à J5,10
Nombre de mitoses totale,13
Nombre de cycles mitotiques,1.3
Nombre total de mitoses,13
Nombre de mitoses normales,9
Nombre de mitoses non dichotomiques,1
Nombre de mitoses anormales,4
Nombre de refusions après mitose,4
Nombre total de morts,6
Nombre de mort sans mitose,0
Nombre de mort après mitose,6
Nombre de sorties,4
Longueur moyenne entre deux cycles,276
Longueur moyenne entre T0 et première division,167
