Nombre de cellules à J0,10
Nombre de cellules à J5,0
Nombre de mitoses totale,76
Nombre de cycles mitotiques,7.6
Nombre de mitoses normales,73
Nombre de mitoses anormales,3
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,1
Nombre total de morts,2
Nombre de mort sans mitose,0
Nombre de mort après mitose,2
Nombre de sorties,4
Longueur moyenne entre deux cycles,151
Longueur moyenne entre T0 et première division,119
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Nombre de divisions,2,3,15,11,8,3,8,12,7,7
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Nombre de cellules concernées,0,0,1,2,0,0,0,2,2,0,0,1,1,0,0,1
