Nombre de cellules à J0,7
Nombre de cellules à J5,0
Nombre de mitoses totale,27
Nombre de cycles mitotiques,3.85714
Nombre de mitoses normales,24
Nombre de mitoses anormales,3
Nombre de mitoses non dichotomiques,2
Nombre de refusions après mitose,1
Nombre total de morts,5
Nombre de mort sans mitose,1
Nombre de mort après mitose,4
Nombre de sorties,1
Longueur moyenne entre deux cycles,178
Longueur moyenne entre T0 et première division,140
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7
Nombre de divisions,0,6,4,4,9,1,3
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9
Nombre de cellules concernées,1,1,0,1,2,0,1,0,0,1
