Nombre de cellules à J0,14
Nombre de cellules à J5,0
Nombre de mitoses totale,102
Nombre de cycles mitotiques,7.28571
Nombre de mitoses normales,89
Nombre de mitoses anormales,13
Nombre de mitoses non dichotomiques,11
Nombre de refusions après mitose,7
Nombre total de morts,12
Nombre de mort sans mitose,0
Nombre de mort après mitose,12
Nombre de sorties,5
Longueur moyenne entre deux cycles,156
Longueur moyenne entre T0 et première division,101
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
Nombre de divisions,1,12,4,4,6,7,7,5,15,14,3,1,10,13
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Nombre de cellules concernées,0,2,0,1,2,1,1,2,0,0,1,0,1,1,1,1
