Nombre de cellules à J0,11
Nombre de cellules à J5,0
Nombre de mitoses totale,65
Nombre de cycles mitotiques,5.90909
Nombre de mitoses normales,63
Nombre de mitoses anormales,2
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,3
Nombre total de morts,1
Nombre de mort sans mitose,0
Nombre de mort après mitose,1
Nombre de sorties,4
Longueur moyenne entre deux cycles,164
Longueur moyenne entre T0 et première division,108
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
Nombre de divisions,8,11,11,0,10,0,4,7,3,7,4
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11
Nombre de cellules concernées,2,0,0,1,2,0,0,2,1,0,1,2
