Nombre de cellules à J0,10
Nombre de cellules à J5,0
Nombre de mitoses totale,71
Nombre de cycles mitotiques,7.1
Nombre de mitoses normales,65
Nombre de mitoses anormales,6
Nombre de mitoses non dichotomiques,5
Nombre de refusions après mitose,5
Nombre total de morts,4
Nombre de mort sans mitose,0
Nombre de mort après mitose,4
Nombre de sorties,0
Longueur moyenne entre deux cycles,158
Longueur moyenne entre T0 et première division,141
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Nombre de divisions,11,12,11,14,11,4,3,2,2,1
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Nombre de cellules concernées,0,1,2,1,1,0,0,0,0,0,0,3,1,0,1
