Nombre de cellules à J0,7
Nombre de cellules à J5,0
Nombre de mitoses totale,24
Nombre de cycles mitotiques,3.42857
Nombre de mitoses normales,20
Nombre de mitoses anormales,4
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,4
Nombre total de morts,4
Nombre de mort sans mitose,0
Nombre de mort après mitose,4
Nombre de sorties,2
Longueur moyenne entre deux cycles,185
Longueur moyenne entre T0 et première division,131
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7
Nombre de divisions,0,2,1,3,3,8,7
,
Nombre de divisions,0,1,2,3,4,5,6,7,8
Nombre de cellules concernées,1,1,1,2,0,0,0,1,1
