time,event,input,output
0,begin,[],C1
477,div,C1,"['C1.1', 'C1.2', 'C1.3']"
483,fusion,"['C1.1', 'C1.2']",C1.4
576,end,C1.4,[]
576,end,C1.3,[]
0,begin,[],C2
100,div,C2,"['C2.1', 'C2.2', 'C2.3']"
413,death,C2.1,[]
479,fusion,"['C2.2', 'C2.3']",C2.4
576,end,C2.4,[]
0,begin,[],C3
243,out,C3,[]
0,begin,[],C4
135,div,C4,"['C4.1', 'C4.2']"
260,div,C4.1,"['C4.1.1', 'C4.1.2', 'C4.1.3']"
400,death,C4.1.1,[]
288,fusion,"['C4.1.2', 'C4.1.3']",C4.1.4
576,end,C4.1.4,[]
338,div,C4.2,"['C4.2.1', 'C4.2.2', 'C4.2.3']"
350,fusion,"['C4.2.2', 'C4.2.3']",C4.2.4
380,fusion,"['C4.2.4', 'C4.2.1']",C4.5
576,end,C4.5,[]
0,begin,[],C5
132,div,C5,"['C5.1', 'C5.2']"
576,end,C5.1,[]
576,end,C5.2,[]
0,begin,[],C6
132,div,C6,"['C6.1', 'C6.2']"
506,death,C6.1,[]
576,end,C6.2,[]
0,begin,[],C7
426,div,C7,"['C7.1', 'C7.2', 'C7.3']"
576,end,C7.1,[]
551,div,C7.2,"['C7.2.1', 'C7.2.2', 'C7.2.3']"
562,death,C7.2.1,[]
576,end,C7.2.2,[]
576,end,C7.2.3,[]
541,div,C7.3,"['C7.3.1', 'C7.3.2']"
576,end,C7.3.1,[]
576,end,C7.3.2,[]
0,begin,[],C8
450,out,C8,[]
0,begin,[],C9
40,div,C9,"['C9.1', 'C9.2']"
172,div,C9.1,"['C9.1.1', 'C9.1.2']"
459,div,C9.1.2,"['C9.1.2.1', 'C9.1.2.2']"
576,end,C9.1.2.2,[]
476,div,C9.1.2.1,"['C9.1.2.1.1', 'C9.1.2.1.2']"
576,end,C9.1.2.1.1,[]
576,end,C9.1.2.1.2,[]
370,div,C9.1.1,"['C9.1.1.1', 'C9.1.1.2']"
576,end,C9.1.1.1,[]
386,div,C9.1.1.2,"['C9.1.1.2.1', 'C9.1.1.2.2']"
576,end,C9.1.1.2.1,[]
576,end,C9.1.1.2.2,[]
350,div,C9.2,"['C9.2.1', 'C9.2.2']"
384,div,C9.2.1,"['C9.2.1.1', 'C9.2.1.2']"
576,end,C9.2.1.1,[]
489,div,C9.2.1.2,"['C9.2.1.2.1', 'C9.2.1.2.2']"
576,end,C9.2.1.2.1,[]
576,end,C9.2.1.2.2,[]
456,div,C9.2.2,"['C9.2.2.1', 'C9.2.2.2']"
576,end,C9.2.2.1,[]
576,end,C9.2.2.2,[]
0,begin,[],C10
160,div,C10,"['C10.1', 'C10.2']"
336,div,C10.1,"['C10.1.1', 'C10.1.2']"
576,end,C10.1.1,[]
514,div,C10.1.2,"['C10.1.2.1', 'C10.1.2.2']"
576,end,C10.1.2.1,[]
576,end,C10.1.2.2,[]
350,div,C10.2,"['C10.2.1', 'C10.2.2']"
576,end,C10.2.1,[]
500,div,C10.2.2,"['C10.2.2.1', 'C10.2.2.2']"
576,end,C10.2.2.1,[]
576,end,C10.2.2.2,[]
0,begin,[],C11
576,end,C11,[]
0,begin,[],C12
215,div,C12,"['C12.1', 'C12.2']"
576,end,C12.1,[]
576,end,C12.2,[]
0,begin,[],C13
123,div,C13,"['C13.1', 'C13.2']"
301,out,C13.2,[]
278,div,C13.1,"['C13.1.1', 'C13.1.2']"
510,death,C13.1.1,[]
570,div,C13.1.2,"['C13.1.2.1', 'C13.1.2.2']"
576,end,C13.1.2.1,[]
576,end,C13.1.2.2,[]
