time,event,input,output
0,begin,[],C15
107,div,C15,"['C15.1', 'C15.2']"
276,div,C15.1,"['C15.1.1', 'C15.1.2']"
307,death,C15.1.1,[]
306,death,C15.1.2,[]
243,div,C15.2,"['C15.2.1', 'C15.2.2']"
257,fusion,"['C15.2.1', 'C15.2.2']",C15.3
303,death,C15.3,[]
0,begin,[],C16
72,div,C16,"['C16.1', 'C16.2']"
211,div,C16.1,"['C16.1.1', 'C16.1.2']"
576,end,C16.1.1,[]
374,div,C16.1.2,"['C16.1.2.1', 'C16.1.2.2']"
565,div,C16.1.2.1,"['C16.1.2.1.1', 'C16.1.2.1.2']"
576,end,C16.1.2.1.1,[]
576,end,C16.1.2.1.2,[]
530,div,C16.1.2.2,"['C16.1.2.2.1', 'C16.1.2.2.2']"
576,end,C16.1.2.2.2,[]
576,end,C16.1.2.2.1,[]
217,div,C16.2,"['C16.2.1', 'C16.2.2']"
363,div,C16.2.2,"['C16.2.2.1', 'C16.2.2.2']"
575,div,C16.2.2.2,"['C16.2.2.2.1', 'C16.2.2.2.2']"
576,end,C16.2.2.2.1,[]
576,end,C16.2.2.2.2,[]
576,end,C16.2.2.1,[]
415,div,C16.2.1,"['Cx', 'C16.2.1.2']"
576,end,Cx,[]
576,end,C16.2.1.2,[]
0,begin,[],C17
75,div,C17,"['C40.1', 'C40.2']"
130,out,C40.2,[]
198,div,C40.1,"['C40.1.1', 'C40.1.2']"
225,out,C40.1.2,[]
322,div,C40.1.1,"['C40.1.1.1', 'C40.1.1.2']"
440,div,C40.1.1.1,"['C40.1.1.1.1', 'C40.1.1.1.2']"
486,out,C40.1.1.1.2,[]
576,end,C40.1.1.1.1,[]
429,div,C40.1.1.2,"['C40.1.1.2.1', 'C40.1.1.2.2']"
553,div,C40.1.1.2.1,"['C40.1.1.2.1.1', 'C40.1.1.2.1.2']"
576,end,C40.1.1.2.1.1,[]
576,end,C40.1.1.2.1.2,[]
557,div,C40.1.1.2.2,"['C40.1.1.2.2.2', 'C40.1.1.2.2.1']"
576,end,C40.1.1.2.2.2,[]
576,end,C40.1.1.2.2.1,[]
0,begin,[],C18
78,div,C18,"['C50.1', 'C50.2']"
206,div,C50.2,"['C50.2.1', 'C50.2.2']"
384,death,C50.2.1,[]
415,div,C50.2.2,"['C50.2.2.1', 'C50.2.2.2']"
576,end,C50.2.2.2,[]
557,div,C50.2.2.1,"['C50.2.2.1.1', 'C50.2.2.1.2', 'C50.2.2.1.3']"
576,end,C50.2.2.1.1,[]
576,end,C50.2.2.1.2,[]
576,end,C50.2.2.1.3,[]
223,div,C50.1,"['C50.1.1', 'C50.1.2']"
362,div,C50.1.1,"['C50.1.1.1', 'C50.1.1.2']"
490,div,C50.1.1.1,"['C50.1.1.1.1', 'C50.1.1.1.2']"
576,end,C50.1.1.1.1,[]
576,end,C50.1.1.1.2,[]
486,div,C50.1.1.2,"['C50.1.1.2.1', 'C50.1.1.2.2']"
576,end,C50.1.1.2.1,[]
576,end,C50.1.1.2.2,[]
376,div,C50.1.2,"['C50.1.2.1', 'C50.1.2.2']"
576,end,C50.1.2.1,[]
504,div,C50.1.2.2,"['C50.1.2.2.1', 'C50.1.2.2.2']"
576,end,C50.1.2.2.1,[]
576,end,C50.1.2.2.2,[]
