time,event,input,output
432,end,C13.1.1,[]
432,end,C13.1.2,[]
432,end,C13.2.1,[]
432,end,C13.2.2,[]
0,begin,[],C14
103,div,C14,"['C14.1', 'C14.2']"
432,end,C14.1,[]
432,end,C14.2,[]
0,begin,[],C15
116,div,C15,"['C15.1', 'C15.2']"
302,div,C15.1,"['C15.1.1', 'C15.1.2']"
432,end,C15.1.1,[]
432,end,C15.1.2,[]
295,div,C15.2,"['C15.2.1', 'C15.2.2']"
432,end,C15.2.1,[]
432,end,C15.2.2,[]
0,begin,[],C16
146,div,C16,"['C16.1', 'C16.2']"
432,end,C16.1,[]
432,end,C16.2,[]
0,begin,[],C17
116,div,C17,"['C17.1', 'C17.2']"
275,death,C17.1,[]
289,death,C17.2,[]
0,begin,[],C18
144,div,C18,"['C18.1', 'C18.2']"
312,div,C18.1,"['C18.1.1', 'C18.1.2']"
432,end,C18.1.1,[]
432,end,C18.1.2,[]
300,div,C18.2,"['C18.2.1', 'C18.2.2']"
432,end,C18.2.1,[]
432,end,C18.2.2,[]
