Nombre de cellules à J0,5
Nombre de cellules à J5,5
Nombre de mitoses totale,5
Nombre de cycles mitotiques,1
Nombre de mitoses normales,1
Nombre de mitoses anormales,4
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,4
Nombre total de morts,2
Nombre de mort sans mitose,1
Nombre de mort après mitose,1
Nombre de sorties,0
Longueur moyenne entre deux cycles,161
Longueur moyenne entre T0 et première division,392
,
Nom des cellules,C1,C2,C3,C4,C5
Nombre de divisions,0,1,1,2,1
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,1,3,1
