Nombre de cellules à J0,11
Nombre de cellules à J5,2
Nombre de mitoses totale,5
Nombre de cycles mitotiques,0.454545
Nombre de mitoses normales,4
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,2
Nombre total de morts,11
Nombre de mort sans mitose,4
Nombre de mort après mitose,7
Nombre de sorties,3
Longueur moyenne entre deux cycles,525
Longueur moyenne entre T0 et première division,211
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
Nombre de divisions,0,0,0,2,0,1,0,0,0,1,1
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,7,3,1
