time,event,input,output
721,end,C5.1.2.1.1,[]
721,end,C5.1.2.1.2,[]
639,div,C5.1.2.2,"['C5.1.2.2.1', 'C5.1.2.2.2']"
721,end,C5.1.2.2.1,[]
721,end,C5.1.2.2.2,[]
336,div,C5.2,"['C5.2.1', 'C5.2.2']"
482,div,C5.2.1,"['C5.2.1.1', 'C5.2.1.2']"
721,end,C5.2.1.1,[]
611,div,C5.2.1.2,"['C5.2.1.2.1', 'C5.2.1.2.2']"
721,end,C5.2.1.2.1,[]
721,end,C5.2.1.2.2,[]
469,div,C5.2.2,"['C5.2.2.1', 'C5.2.2.2']"
590,div,C5.2.2.1,"['C5.2.2.1.1', 'C5.2.2.1.2']"
721,end,C5.2.2.1.1,[]
721,end,C5.2.2.1.2,[]
609,div,C5.2.2.2,"['C5.2.2.2.1', 'C5.2.2.2.2']"
721,end,C5.2.2.2.1,[]
721,end,C5.2.2.2.2,[]
0,begin,[],C6
161,div,C6,"['C6.1', 'C6.2']"
316,div,C6.1,"['C6.1.1', 'C6.1.2']"
440,div,C6.1.1,"['C6.1.1.1', 'C6.1.1.2']"
707,div,C6.1.1.1,"['C6.1.1.1.1', 'C6.1.1.1.2']"
721,end,C6.1.1.1.1,[]
721,end,C6.1.1.1.2,[]
643,div,C6.1.1.2,"['C6.1.1.2.1', 'C6.1.1.2.2']"
721,end,C6.1.1.2.1,[]
721,end,C6.1.1.2.2,[]
443,div,C6.1.2,"['C6.1.2.1', 'C6.1.2.2']"
640,div,C6.1.2.1,"['C6.1.2.1.1', 'C6.1.2.1.2']"
721,end,C6.1.2.1.1,[]
721,end,C6.1.2.1.2,[]
630,div,C6.1.2.2,"['C6.1.2.2.1', 'C6.1.2.2.2']"
713,div,C6.1.2.2.2,"['C6.1.2.2.2.1', 'C6.1.2.2.2.2']"
721,end,C6.1.2.2.1,[]
721,end,C6.1.2.2.2.1,[]
721,end,C6.1.2.2.2.2,[]
302,div,C6.2,"['C6.2.1', 'C6.2.2']"
445,div,C6.2.1,"['C6.2.1.1', 'C6.2.1.2']"
721,end,C6.2.1.1,[]
561,div,C6.2.1.2,"['C6.2.1.2.1', 'C6.2.1.2.2']"
721,end,C6.2.1.2.1,[]
721,end,C6.2.1.2.2,[]
431,div,C6.2.2,"['C6.2.2.1', 'C6.2.2.2']"
560,div,C6.2.2.1,"['C6.2.2.1.1', 'C6.2.2.1.2']"
721,end,C6.2.2.1.1,[]
684,div,C6.2.2.1.2,"['C6.2.2.1.2.1', 'C6.2.2.1.2.2']"
721,end,C6.2.2.1.2.1,[]
721,end,C6.2.2.1.2.2,[]
544,div,C6.2.2.2,"['C6.2.2.2.1', 'C6.2.2.2.2']"
686,div,C6.2.2.2.1,"['C6.2.2.2.1.1', 'C6.2.2.2.1.2']"
721,end,C6.2.2.2.1.1,[]
721,end,C6.2.2.2.1.2,[]
678,div,C6.2.2.2.2,"['C6.2.2.2.2.1', 'C6.2.2.2.2.2']"
721,end,C6.2.2.2.2.1,[]
721,end,C6.2.2.2.2.2,[]
0,begin,[],C7
125,div,C7,"['C7.1', 'C7.2']"
384,div,C7.1,"['C7.1.1', 'C7.1.2']"
505,div,C7.1.1,"['C7.1.1.1', 'C7.1.1.2']"
721,end,C7.1.1.1,[]
709,div,C7.1.1.2,"['C7.1.1.2.1', 'C7.1.1.2.2']"
721,end,C7.1.1.2.1,[]
721,end,C7.1.1.2.2,[]
527,div,C7.1.2,"['C7.1.2.1', 'C7.1.2.2']"
674,div,C7.1.2.1,"['C7.1.2.1.1', 'C7.1.2.1.2']"
721,end,C7.1.2.1.1,[]
721,end,C7.1.2.1.2,[]
685,div,C7.1.2.2,"['C7.1.2.2.1', 'C7.1.2.2.2']"
721,end,C7.1.2.2.1,[]
721,end,C7.1.2.2.2,[]
263,div,C7.2,"['C7.2.1', 'C7.2.2']"
421,div,C7.2.1,"['C7.2.1.1', 'C7.2.1.2']"
615,div,C7.2.1.1,"['C7.2.1.1.1', 'C7.2.1.1.2']"
721,end,C7.2.1.1.1,[]
721,end,C7.2.1.1.2,[]
671,div,C7.2.1.2,"['C7.2.1.2.1', 'C7.2.1.2.2']"
721,end,C7.2.1.2.1,[]
721,end,C7.2.1.2.2,[]
414,div,C7.2.2,"['C7.2.2.1', 'C7.2.2.2']"
566,div,C7.2.2.1,"['C7.2.2.1.1', 'C7.2.2.1.2']"
721,end,C7.2.2.1.1,[]
721,end,C7.2.2.1.2,[]
561,div,C7.2.2.2,"['C7.2.2.2.1', 'C7.2.2.2.2']"
721,end,C7.2.2.2.1,[]
721,end,C7.2.2.2.2,[]
