Nombre de cellules à J0,7
Nombre de cellules à J5,0
Nombre de mitoses totale,23
Nombre de cycles mitotiques,3.28571
Nombre de mitoses normales,21
Nombre de mitoses anormales,2
Nombre de mitoses non dichotomiques,0
Nombre de refusions après mitose,2
Nombre total de morts,5
Nombre de mort sans mitose,2
Nombre de mort après mitose,3
Nombre de sorties,1
Longueur moyenne entre deux cycles,154
Longueur moyenne entre T0 et première division,154
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7
Nombre de divisions,3,2,2,0,0,0,16
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Nombre de cellules concernées,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
