Nombre de cellules à J0,4
Nombre de cellules à J5,0
Nombre de mitoses totale,29
Nombre de cycles mitotiques,7.25
Nombre de mitoses normales,27
Nombre de mitoses anormales,2
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,1
Nombre total de morts,4
Nombre de mort sans mitose,0
Nombre de mort après mitose,4
Nombre de sorties,3
Longueur moyenne entre deux cycles,147
Longueur moyenne entre T0 et première division,83
,
Nom des cellules,C15,C16,C17,C18
Nombre de divisions,3,9,7,10
,
Nombre de divisions,0,1,2,3,4,5,6,7,8,9,10
Nombre de cellules concernées,0,0,0,1,0,0,0,1,0,1,1
