Nombre de cellules à J0,8
Nombre de cellules à J5,0
Nombre de mitoses totale,22
Nombre de cycles mitotiques,2.75
Nombre de mitoses normales,21
Nombre de mitoses anormales,1
Nombre de mitoses non dichotomiques,0
Nombre de refusions après mitose,1
Nombre total de morts,6
Nombre de mort sans mitose,1
Nombre de mort après mitose,5
Nombre de sorties,5
Longueur moyenne entre deux cycles,170
Longueur moyenne entre T0 et première division,146
,
Nom des cellules,C8,C9,C10,C11,C12,C13,C14,C15
Nombre de divisions,3,0,1,0,3,8,4,3
,
Nombre de divisions,0,1,2,3,4,5,6,7,8
Nombre de cellules concernées,2,1,0,3,1,0,0,0,1
